cod_municipio,municipio,uf,total_domicilios,perc_agua_rede,perc_esgoto_rede,perc_lixo_coletado,perc_alfabetizacao,renda_media,per_domicilio_urbano,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,cluster,cluster_nome
2206951,Novo Santo Antônio - PI,PI,1005,61.59203980099503,2.686567164179104,39.60199004975125,70.86,664.96,42.09409267775027,0.528,0.536,0.392,0.702,0,Crítico
2207009,Oeiras - PI,PI,13501,88.62306495815125,35.98251981334716,73.02422042811644,82.67,986.29,69.62605801734756,0.634,0.619,0.547,0.753,2,Em Desenvolvimento
2207108,Olho D'Água do Piauí - PI,PI,894,64.76510067114094,0.6711409395973155,61.29753914988815,77.92,688.37,53.4698521046644,0.576,0.537,0.477,0.746,0,Crítico
2207207,Padre Marcos - PI,PI,2351,56.82688217779668,0.680561463207146,56.18885580603998,65.99,711.16,56.28329677217173,0.541,0.531,0.427,0.699,0,Crítico
2207306,Paes Landim - PI,PI,1353,78.56614929785661,4.065040650406504,62.158167036215815,80.42,709.55,59.27103718199609,0.575,0.537,0.492,0.721,2,Em Desenvolvimento
2207355,Pajeú do Piauí - PI,PI,1097,63.53691886964449,1.7319963536918872,58.88787602552416,76.64,907.28,52.2,0.559,0.56,0.427,0.732,0,Crítico
2207405,Palmeira do Piauí - PI,PI,1604,73.87780548628429,0.1246882793017456,38.15461346633416,80.74,749.81,38.812600969305336,0.557,0.57,0.431,0.704,0,Crítico
2207504,Palmeirais - PI,PI,4296,81.07541899441341,1.2104283054003724,49.068901303538176,75.8,746.07,41.96320868516285,0.562,0.515,0.443,0.776,0,Crítico
2207553,Paquetá - PI,PI,1292,52.94117647058824,0.3869969040247678,70.04643962848297,65.72,640.94,15.499606608969316,0.509,0.519,0.348,0.731,0,Crítico
2207603,Parnaguá - PI,PI,3034,57.48187211601847,2.768622280817403,46.9676994067238,82.97,668.53,52.39037909531822,0.575,0.526,0.464,0.777,0,Crítico
2207702,Parnaíba - PI,PI,51548,91.846434391247,31.21362613486459,94.43625358888804,88.26,1121.72,95.376759846817,0.687,0.658,0.604,0.816,4,Em Transição
2207751,Passagem Franca do Piauí - PI,PI,1218,80.95238095238095,36.37110016420361,61.24794745484401,74.49,776.48,64.08706166868198,0.561,0.594,0.393,0.758,2,Em Desenvolvimento
2207777,Patos do Piauí - PI,PI,2075,56.337349397590366,8.91566265060241,45.54216867469879,69.53,610.9,46.10138248847927,0.563,0.529,0.448,0.755,0,Crítico
2207793,Pau D'Arco do Piauí - PI,PI,1307,58.530986993114,4.973221117061974,22.87681713848508,74.21,539.48,22.47422680412372,0.514,0.488,0.376,0.742,0,Crítico
2207801,Paulistana - PI,PI,7306,64.33068710648782,3.2165343553243906,65.26142896249658,77.19,853.62,59.64379007361672,0.6,0.596,0.472,0.767,2,Em Desenvolvimento
2207850,Pavussu - PI,PI,1296,73.61111111111111,1.7746913580246912,51.7746913580247,71.07,612.34,51.846747519294375,0.526,0.512,0.379,0.748,0,Crítico
2207900,Pedro II - PI,PI,12132,65.29838443785032,2.2420046158918563,70.73030003297066,75.19,726.92,62.55871641948594,0.571,0.566,0.428,0.767,2,Em Desenvolvimento
2207934,Pedro Laurentino - PI,PI,812,69.82758620689656,0.2463054187192118,44.95073891625616,80.25,630.74,44.182262001627336,0.562,0.479,0.496,0.746,0,Crítico
2207959,Nova Santa Rita - PI,PI,1372,62.31778425655977,0.1457725947521866,31.41399416909621,77.28,581.67,21.56526005888125,0.554,0.52,0.425,0.77,0,Crítico
2208007,Picos - PI,PI,28842,87.2234935163997,51.25511406975938,96.32133693918593,86.29,1207.78,79.50535563846431,0.698,0.684,0.621,0.8,4,Em Transição
2208106,Pimenteiras - PI,PI,3869,79.81390540191265,0.2326182476092013,47.73843370379943,72.13,696.28,41.41610087293889,0.566,0.553,0.423,0.774,0,Crítico
2208205,Pio IX - PI,PI,6095,36.52173913043478,13.092698933552091,57.24364232977851,75.22,696.71,33.04945210923749,0.564,0.538,0.44,0.758,0,Crítico
2208304,Piracuruca - PI,PI,10018,68.26711918546616,4.891195847474545,77.11119984028748,76.74,817.75,74.63773140123415,0.596,0.575,0.478,0.77,2,Em Desenvolvimento
2208403,Piripiri - PI,PI,21718,80.6335758357123,14.278478681278203,85.13214844829174,80.82,943.13,76.15124050169368,0.635,0.621,0.533,0.775,2,Em Desenvolvimento
2208502,Porto - PI,PI,3373,63.949006818855615,28.609546397865405,60.77675659650164,74.64,562.71,65.3086624626618,0.549,0.537,0.406,0.758,0,Crítico
2208551,Porto Alegre do Piauí - PI,PI,768,70.83333333333334,37.890625,69.79166666666666,79.51,768.43,70.55837563451777,0.563,0.539,0.452,0.732,2,Em Desenvolvimento
2208601,Prata do Piauí - PI,PI,1091,89.18423464711273,0.0916590284142988,83.13473877176902,73.84,756.31,82.34714003944774,0.565,0.527,0.448,0.764,2,Em Desenvolvimento
2208650,Queimada Nova - PI,PI,2882,25.746009715475367,0.2428868841082581,33.34489937543373,79.28,691.98,24.79972533760586,0.515,0.49,0.368,0.758,0,Crítico
2208700,Redenção do Gurguéia - PI,PI,2573,92.84881461329188,0.777302759424796,55.03303536727555,82.07,697.28,64.33166547533953,0.589,0.557,0.478,0.766,2,Em Desenvolvimento
2208809,Regeneração - PI,PI,5671,61.2237700581908,3.456180567801093,75.80673602539235,74.82,691.08,79.96848187707933,0.591,0.582,0.498,0.714,2,Em Desenvolvimento
2208858,Riacho Frio - PI,PI,1292,63.46749226006192,1.1609907120743037,55.57275541795666,83.49,613.04,61.96878751500601,0.541,0.483,0.431,0.761,0,Crítico
2208874,Ribeira do Piauí - PI,PI,1395,63.01075268817205,0.5017921146953405,63.36917562724015,72.86,710.23,26.485819975339087,0.52,0.505,0.368,0.758,0,Crítico
2208908,Ribeiro Gonçalves - PI,PI,1866,75.02679528403002,35.10182207931404,69.45337620578779,83.29,822.23,71.85269305645686,0.601,0.568,0.485,0.787,2,Em Desenvolvimento
2209005,Rio Grande do Piauí - PI,PI,2115,92.0094562647754,0.1891252955082742,62.97872340425532,77.87,770.9,72.07378038269265,0.572,0.552,0.442,0.767,2,Em Desenvolvimento
2209104,Santa Cruz do Piauí - PI,PI,1972,69.77687626774848,3.4482758620689653,74.69574036511156,76.11,778.5,70.38243868976161,0.601,0.57,0.53,0.72,2,Em Desenvolvimento
2209153,Santa Cruz dos Milagres - PI,PI,1181,87.46824724809483,1.100762066045724,79.93226079593565,76.77,635.96,77.37991266375546,0.577,0.524,0.509,0.719,2,Em Desenvolvimento
2209203,Santa Filomena - PI,PI,1831,44.94811578372474,6.007646095030038,64.22719825232114,82.18,791.19,67.11023492689337,0.544,0.53,0.385,0.789,0,Crítico
2209302,Santa Luz - PI,PI,1714,77.24620770128354,0.4084014002333722,75.02917152858811,81.73,703.92,61.65667166416792,0.588,0.539,0.49,0.768,2,Em Desenvolvimento
2209351,Santana do Piauí - PI,PI,1400,97.85714285714285,4.214285714285714,91.57142857142856,73.25,756.73,46.47272727272727,0.574,0.539,0.476,0.736,2,Em Desenvolvimento
2209377,Santa Rosa do Piauí - PI,PI,1692,92.96690307328606,1.5283964838860982,76.77304964539007,76.17,716.12,72.55913978494624,0.567,0.539,0.483,0.699,2,Em Desenvolvimento
2209401,Santo Antônio de Lisboa - PI,PI,2092,86.18546845124283,1.768642447418738,81.26195028680688,78.85,764.21,65.66192841239939,0.584,0.597,0.473,0.704,2,Em Desenvolvimento
2209450,Santo Antônio dos Milagres - PI,PI,606,59.24092409240925,1.815181518151816,61.55115511551155,78.04,593.44,53.8821328344247,0.619,0.524,0.582,0.776,2,Em Desenvolvimento
2209500,Santo Inácio do Piauí - PI,PI,1333,76.8192048012003,3.750937734433609,65.11627906976744,75.64,761.49,65.85298957761931,0.613,0.543,0.546,0.776,2,Em Desenvolvimento
2209559,São Braz do Piauí - PI,PI,1519,1.5141540487162608,0.1974983541803818,53.12705727452271,77.18,707.43,21.546581000458925,0.596,0.533,0.514,0.771,0,Crítico
2209609,São Félix do Piauí - PI,PI,1029,72.69193391642371,0.1943634596695821,83.18756073858114,77.91,899.57,58.444757213230126,0.61,0.587,0.52,0.742,2,Em Desenvolvimento
2209658,São Francisco de Assis do Piauí - PI,PI,1885,43.289124668435015,0.1061007957559681,36.657824933687,74.37,564.56,33.38119167264896,0.485,0.462,0.336,0.734,0,Crítico
2209708,São Francisco do Piauí - PI,PI,2082,78.00192122958694,2.641690682036504,52.78578290105668,72.99,677.67,31.695103857566764,0.57,0.557,0.448,0.744,0,Crítico
2209757,São Gonçalo do Gurguéia - PI,PI,929,86.43702906350916,1.1840688912809472,47.36275565123789,82.11,669.94,51.10281642348152,0.56,0.572,0.438,0.701,0,Crítico
2209807,São Gonçalo do Piauí - PI,PI,1568,94.4515306122449,0.7653061224489796,88.9030612244898,79.2,761.61,75.0258424643374,0.616,0.538,0.588,0.739,2,Em Desenvolvimento
2209856,São João da Canabrava - PI,PI,1565,94.50479233226837,0.8306709265175719,59.68051118210863,75.21,801.84,29.396511079679392,0.559,0.539,0.446,0.726,2,Em Desenvolvimento
2209872,São João da Fronteira - PI,PI,1880,47.02127659574468,17.287234042553195,60.79787234042553,73.19,592.16,47.953639985512496,0.515,0.516,0.351,0.753,0,Crítico
2209906,São João da Serra - PI,PI,2165,56.85912240184757,3.094688221709007,67.62124711316397,71.77,704.34,63.83709519136408,0.582,0.545,0.478,0.757,2,Em Desenvolvimento
2209955,São João da Varjota - PI,PI,1470,94.28571428571428,0.3401360544217687,35.30612244897959,72.33,606.44,32.5576089436459,0.559,0.536,0.46,0.708,0,Crítico
2209971,São João do Arraial - PI,PI,2534,92.34411996842935,0.5130228887134964,50.31570639305446,76.95,562.84,58.99096017591009,0.523,0.496,0.401,0.72,2,Em Desenvolvimento
2210003,São João do Piauí - PI,PI,7165,85.72226099092812,6.057222609909281,77.41800418702024,82.99,938.51,71.86872695018907,0.645,0.615,0.567,0.769,2,Em Desenvolvimento
2210052,São José do Divino - PI,PI,1669,70.58118633912522,2.456560814859197,86.45895745955661,69.87,675.53,55.33980582524271,0.565,0.529,0.44,0.775,2,Em Desenvolvimento
2210102,São José do Peixe - PI,PI,1159,67.81708369283865,1.5283964838860982,70.57808455565142,79.69,840.15,65.42311191992721,0.573,0.548,0.449,0.766,2,Em Desenvolvimento
2210201,São José do Piauí - PI,PI,2287,95.45255793616091,0.34980323567993,83.0345430695234,72.57,717.8,52.81188418978323,0.552,0.569,0.423,0.7,2,Em Desenvolvimento
2210300,São Julião - PI,PI,2195,76.81093394077449,1.776765375854214,75.44419134396355,72.34,844.95,68.23236514522821,0.594,0.593,0.455,0.775,2,Em Desenvolvimento
2210359,São Lourenço do Piauí - PI,PI,1487,32.07800941492939,0.4034969737726967,33.154001344989915,83.69,792.54,31.133786848072564,0.595,0.56,0.499,0.753,0,Crítico
2210375,São Luis do Piauí - PI,PI,832,98.5576923076923,0.6009615384615385,58.41346153846154,73.55,627.35,35.42659159809441,0.554,0.52,0.433,0.757,2,Em Desenvolvimento
2210383,São Miguel da Baixa Grande - PI,PI,807,84.2627013630731,8.674101610904584,66.54275092936803,70.82,668.78,59.32128691053328,0.563,0.557,0.413,0.774,2,Em Desenvolvimento
2210391,São Miguel do Fidalgo - PI,PI,931,70.24704618689582,6.7669172932330826,56.17615467239527,77.3,686.11,41.07458465889007,0.535,0.505,0.407,0.747,0,Crítico
2210409,São Miguel do Tapuio - PI,PI,5934,75.31176272328952,5.123019885406134,55.948769801145936,71.42,649.54,43.55132733280164,0.556,0.508,0.434,0.78,0,Crítico
2210508,São Pedro do Piauí - PI,PI,4400,86.81818181818181,0.5681818181818182,80.52272727272727,76.66,706.19,65.42348237004725,0.595,0.553,0.492,0.776,2,Em Desenvolvimento
2210607,São Raimundo Nonato - PI,PI,13117,69.21552184188458,10.84089349698864,69.28413509186552,85.82,1068.24,68.50567627266656,0.661,0.631,0.587,0.779,4,Em Transição
2210623,Sebastião Barros - PI,PI,982,43.78818737270876,0.2036659877800407,39.71486761710794,81.08,634.49,44.00374765771392,0.536,0.508,0.394,0.77,0,Crítico
2210631,Sebastião Leal - PI,PI,1443,77.68537768537769,1.7325017325017324,50.935550935550935,79.18,814.19,53.396311291048136,0.562,0.516,0.467,0.736,0,Crítico
2210656,Sigefredo Pacheco - PI,PI,3261,61.26954921803128,0.1839926402943882,57.28304201165286,72.81,659.91,36.035940803382665,0.581,0.518,0.496,0.764,0,Crítico
2210706,Simões - PI,PI,4566,48.0946123521682,32.89531318440648,54.94962768287341,76.78,698.6,48.97560975609756,0.575,0.56,0.44,0.771,0,Crítico
2210805,Simplício Mendes - PI,PI,4686,83.3119931711481,14.831412718736662,72.47119078104993,83.53,856.73,62.57390050468638,0.627,0.613,0.525,0.767,2,Em Desenvolvimento
2210904,Socorro do Piauí - PI,PI,1451,69.60716747070985,2.274293590627153,55.41006202618883,78.55,569.04,38.68630765515576,0.561,0.513,0.465,0.739,0,Crítico
2210938,Sussuapara - PI,PI,2195,87.79043280182233,1.4123006833712983,91.6628701594533,77.7,798.91,51.7524115755627,0.586,0.563,0.476,0.749,2,Em Desenvolvimento
2210953,Tamboril do Piauí - PI,PI,1005,82.28855721393035,0.099502487562189,47.16417910447761,73.75,671.89,53.10274669379452,0.501,0.509,0.36,0.685,0,Crítico
2210979,Tanque do Piauí - PI,PI,870,91.14942528735632,0.1149425287356321,75.17241379310344,81.07,955.24,44.34369602763385,0.579,0.553,0.499,0.704,2,Em Desenvolvimento
2211001,Teresina - PI,PI,279882,94.14574713629317,40.17443065291801,95.99402605383698,92.88,1559.89,94.8128823733118,0.751,0.731,0.707,0.82,1,Desenvolvido
2211100,União - PI,PI,14050,56.8540925266904,31.288256227758005,50.4270462633452,77.02,727.69,51.90268652832889,0.577,0.542,0.453,0.781,0,Crítico
2211209,Uruçuí - PI,PI,7639,87.76017803377405,9.556224636732557,77.9683204607933,86.7,1041.2,85.33507915724319,0.631,0.614,0.516,0.794,4,Em Transição
2211308,Valença do Piauí - PI,PI,7961,91.68446175103632,1.9721140560231127,82.74086170079136,81.96,1059.55,81.09430405314421,0.647,0.62,0.566,0.773,2,Em Desenvolvimento
2211357,Várzea Branca - PI,PI,1657,21.96741098370549,0.663850331925166,28.002414001207,73.5,610.54,28.84272997032641,0.553,0.518,0.44,0.743,0,Crítico
2211407,Várzea Grande - PI,PI,1635,83.24159021406727,0.4281345565749235,72.78287461773701,78.27,839.8,64.07063617840163,0.571,0.554,0.474,0.708,2,Em Desenvolvimento
2211506,Vera Mendes - PI,PI,1221,69.53316953316954,1.4742014742014742,46.51924651924652,68.31,599.07,40.50235478806907,0.503,0.494,0.375,0.685,0,Crítico
2211605,Vila Nova do Piauí - PI,PI,1093,37.69441903019214,0.3659652333028362,59.19487648673376,73.1,738.02,42.72572402044293,0.565,0.559,0.471,0.685,0,Crítico
2211704,Wall Ferraz - PI,PI,1389,80.05759539236861,7.343412526997841,46.65226781857452,71.13,601.14,31.51022419315102,0.544,0.513,0.443,0.708,0,Crítico
2300101,Abaiara - CE,CE,3495,52.07439198855508,3.004291845493562,50.92989985693849,76.84,677.33,55.50906555090656,0.628,0.54,0.612,0.748,0,Crítico
2300150,Acarape - CE,CE,4439,86.39333183149358,32.28204550574454,90.69610272583915,84.03,674.46,62.429600057032864,0.606,0.559,0.562,0.709,2,Em Desenvolvimento
2300200,Acaraú - CE,CE,20955,67.63063707945598,8.308279646862324,70.2457647339537,78.75,694.7,44.27249325815151,0.601,0.554,0.517,0.758,2,Em Desenvolvimento
2300309,Acopiara - CE,CE,16398,64.51396511769728,28.710818392486885,62.78204659104769,72.73,758.47,54.56162982073751,0.595,0.563,0.517,0.724,2,Em Desenvolvimento
2300408,Aiuaba - CE,CE,4923,60.877513711151735,17.02214097095267,59.435303676619945,71.66,659.88,40.32395566922421,0.569,0.518,0.474,0.749,0,Crítico
2300507,Alcântaras - CE,CE,3780,47.91005291005291,22.08994708994709,81.19047619047619,80.48,753.79,35.61439000791626,0.6,0.549,0.524,0.751,2,Em Desenvolvimento
2300606,Altaneira - CE,CE,2485,92.35412474849096,16.700201207243463,91.18712273641852,77.1,699.36,73.19374815688587,0.602,0.547,0.515,0.774,2,Em Desenvolvimento
2300705,Alto Santo - CE,CE,4972,79.92759452936444,23.65245374094932,69.46902654867256,79.67,803.58,50.017661603673616,0.601,0.563,0.499,0.774,2,Em Desenvolvimento
2300754,Amontada - CE,CE,13230,48.85109599395314,7.913832199546484,49.0702947845805,80.23,582.24,40.0417496916216,0.606,0.503,0.582,0.761,0,Crítico
2300804,Antonina do Norte - CE,CE,2594,85.81341557440247,47.49421742482652,83.73168851195065,73.35,793.02,75.8040027605245,0.599,0.55,0.506,0.772,2,Em Desenvolvimento
2300903,Apuiarés - CE,CE,4548,78.67194371152155,10.90589270008795,72.82321899736148,79.72,627.92,51.81002475247525,0.618,0.536,0.593,0.741,2,Em Desenvolvimento
2301000,Aquiraz - CE,CE,27749,26.372121517892538,14.876211755378572,90.23027856859709,86.13,930.64,79.37627875255751,0.641,0.608,0.55,0.788,4,Em Transição
2301109,Aracati - CE,CE,26020,78.90468870099923,26.491160645657185,88.48962336664104,84.66,904.09,63.285982453104,0.655,0.607,0.624,0.742,2,Em Desenvolvimento
2301208,Aracoiaba - CE,CE,8711,71.13993800941338,7.5307082998507635,87.08529445528642,76.89,718.73,65.98442452940945,0.615,0.55,0.556,0.759,2,Em Desenvolvimento
2301257,Ararendá - CE,CE,3960,88.25757575757575,0.5050505050505051,58.409090909090914,77.29,623.37,47.31434751261716,0.59,0.522,0.516,0.763,2,Em Desenvolvimento
2301307,Araripe - CE,CE,6746,61.088052179069074,23.27305069670916,63.934183219685735,73.17,545.54,61.26977708133246,0.564,0.515,0.459,0.759,0,Crítico
2301406,Aratuba - CE,CE,3579,30.67896060352054,19.41883207599888,64.62699077954736,82.79,732.99,33.508553100498936,0.622,0.53,0.587,0.775,0,Crítico
2301505,Arneiroz - CE,CE,2599,64.79415159676799,18.08387841477491,63.67833782223933,75.89,732.65,57.66590389016019,0.618,0.565,0.564,0.74,2,Em Desenvolvimento
2301604,Assaré - CE,CE,7745,64.19625564880567,11.96901226597805,69.25758553905746,74.37,720.44,59.095727519933625,0.6,0.573,0.482,0.783,2,Em Desenvolvimento
2301703,Aurora - CE,CE,8422,57.68226074566611,12.455473759202093,58.29969128473047,77.55,714.57,53.386185375727415,0.605,0.557,0.521,0.764,0,Crítico
2301802,Baixio - CE,CE,2011,74.24167081054202,13.227250124316262,67.87667826951765,78.77,660.22,51.85834502103786,0.627,0.563,0.575,0.763,2,Em Desenvolvimento
2301851,Banabuiú - CE,CE,5585,85.4610564010743,32.60519247985676,58.478066248880936,76.2,740.46,55.446350683338174,0.606,0.54,0.53,0.779,2,Em Desenvolvimento
2301901,Barbalha - CE,CE,24142,70.03976472537487,20.38356391351172,88.85759257725127,87.61,1005.61,71.7870803513121,0.683,0.613,0.637,0.817,4,Em Transição
2301950,Barreira - CE,CE,7572,59.44268357105125,15.213946117274167,80.13734812466984,79.95,713.88,47.26241514826724,0.616,0.551,0.551,0.771,2,Em Desenvolvimento
2302008,Barro - CE,CE,6946,66.81543334293119,16.023610711200693,70.16988194644401,79.3,729.66,62.81409627986172,0.599,0.556,0.51,0.758,2,Em Desenvolvimento
2302057,Barroquinha - CE,CE,4755,70.17875920084123,14.910620399579392,71.01997896950579,72.21,509.21,65.39438456785885,0.571,0.512,0.505,0.72,2,Em Desenvolvimento
2302107,Baturité - CE,CE,11850,72.33755274261603,43.324894514767934,84.07594936708861,83.61,773.07,74.52155147935716,0.619,0.574,0.548,0.753,2,Em Desenvolvimento
2302206,Beberibe - CE,CE,18251,27.790258068051067,9.34743301736891,75.31094186619912,80.03,759.16,41.811951651165415,0.638,0.585,0.571,0.778,0,Crítico
2302305,Bela Cruz - CE,CE,11009,63.76600962848579,22.99028067944409,53.24734308293214,80.62,621.73,37.833714721586574,0.623,0.533,0.598,0.76,0,Crítico
2302404,Boa Viagem - CE,CE,18079,71.38116046241495,42.86188395375851,62.10520493390121,75.66,714.71,56.79712761103728,0.598,0.553,0.504,0.768,2,Em Desenvolvimento
2302503,Brejo Santo - CE,CE,17032,82.36261155472052,59.6230624706435,79.92602160638798,83.98,873.09,63.69935408103346,0.647,0.596,0.592,0.768,2,Em Desenvolvimento
2302602,Camocim - CE,CE,20367,85.47159620955466,43.28079736829184,76.91854470466933,81.03,731.25,74.33173956294323,0.62,0.565,0.578,0.729,2,Em Desenvolvimento
2302701,Campos Sales - CE,CE,8972,75.16718680338832,28.85644226482389,78.06509139545253,77.35,748.63,72.46866918639347,0.63,0.584,0.556,0.769,2,Em Desenvolvimento
2302800,Canindé - CE,CE,25279,65.4218916887535,26.46861030895209,68.30570829542307,80.76,816.43,68.63186561328767,0.612,0.571,0.526,0.765,2,Em Desenvolvimento
2302909,Capistrano - CE,CE,5914,53.41562394318567,8.21778829895164,64.62631044978018,79.61,612.32,46.88188246203779,0.611,0.527,0.593,0.73,0,Crítico
2303006,Caridade - CE,CE,5354,74.89727306686589,3.884945834889802,74.84124019424729,77.47,655.3,63.973865787384746,0.592,0.528,0.505,0.779,2,Em Desenvolvimento
2303105,Cariré - CE,CE,6137,90.15805768290696,26.201727228287435,78.5400032589213,77.0,608.07,49.21733212341198,0.596,0.537,0.526,0.749,2,Em Desenvolvimento
2303204,Caririaçu - CE,CE,8814,66.70070342636714,5.457227138643068,63.00204220558203,76.89,627.49,56.25759878419453,0.578,0.549,0.483,0.73,2,Em Desenvolvimento
