cod_municipio,municipio,total_domicilios,perc_agua_rede,perc_esgoto_rede,perc_lixo_coletado,perc_alfabetizacao,renda_media,per_domicilio_urbano
2513802,Santa Teresinha - PB,1486,59.757738896366085,55.316285329744275,62.11305518169583,77.96,755.28,58.20081781008633
2513851,Santo André - PB,997,26.078234704112337,0.5015045135406219,47.141424272818455,80.67,760.73,46.10983981693364
2513901,São Bento - PB,10940,82.48628884826326,74.25045703839123,89.90859232175504,76.85,768.83,84.37412750116333
2513927,São Bentinho - PB,1491,73.03822937625755,57.612340710932266,73.9101274312542,76.28,710.23,74.6706725213774
2513943,São Domingos do Cariri - PB,920,62.5,42.82608695652174,57.391304347826086,83.73,736.91,56.054158607350104
2513968,São Domingos - PB,921,50.5971769815418,23.01845819761129,46.03691639522258,66.23,612.72,45.58766859344894
2513984,São Francisco - PB,1120,39.732142857142854,23.30357142857143,91.16071428571428,73.89,799.27,40.32515141855276
2514008,São João do Cariri - PB,1526,62.647444298820446,49.1480996068152,69.7903014416776,82.83,945.1,59.98580217699953
2514107,São João do Tigre - PB,1701,2.9394473838918285,29.68841857730747,47.854203409758966,72.29,646.3,34.3889279849871
2514206,São José da Lagoa Tapada - PB,2529,48.517200474495844,17.912218268090154,62.07987346777383,69.37,704.78,44.5551501543643
2514305,São José de Caiana - PB,1675,67.40298507462687,10.029850746268657,60.53731343283582,73.88,647.02,58.82002383790227
2514404,São José de Espinharas - PB,1344,48.06547619047619,39.50892857142857,44.27083333333333,79.05,728.77,41.56257653686015
2514453,São José dos Ramos - PB,1956,42.280163599182,0.10224948875255625,55.674846625766875,69.28,555.75,44.084196231539636
2514503,São José de Piranhas - PB,6659,70.38594383541073,60.09911398107825,78.54032136957501,78.75,820.53,65.83626160381812
2514552,São José de Princesa - PB,1173,19.096334185848253,2.3017902813299234,24.467178175618074,76.78,600.8,19.23302107728337
2514602,São José do Bonfim - PB,1100,59.81818181818181,52.81818181818182,61.09090909090909,79.51,706.28,53.97902529302899
2514651,São José do Brejo do Cruz - PB,542,74.72324723247232,56.08856088560885,81.73431734317343,78.5,631.9,80.63566804002355
2514701,São José do Sabugi - PB,1412,65.01416430594901,66.28895184135978,72.80453257790369,82.36,857.72,71.67713871435475
2514800,São José dos Cordeiros - PB,1288,60.09316770186336,47.04968944099379,53.2608695652174,82.15,702.98,52.30137789504544
2514909,São Mamede - PB,2673,81.3692480359147,78.75046763935653,83.09016086793865,82.41,964.15,80.34805890227577
2515005,São Miguel de Taipu - PB,2281,45.55019728189391,28.05786935554581,46.33932485751863,74.72,666.13,43.900367959241436
2515104,São Sebastião de Lagoa de Roça - PB,3764,48.67162592986185,41.65781083953241,52.9489904357067,81.43,790.63,48.17028985507246
2515203,São Sebastião do Umbuzeiro - PB,1260,50.63492063492063,53.333333333333336,70.55555555555556,78.46,649.4,70.44830741079598
2515302,Sapé - PB,16897,63.318932354855896,21.974314967153934,86.32893413031898,76.35,745.51,76.06712665185358
2515401,São Vicente do Seridó - PB,3405,39.00146842878121,0.23494860499265785,49.13362701908957,82.34,565.48,51.82198037119814
2515500,Serra Branca - PB,5054,69.33122279382667,27.997625643055006,72.73446774831817,84.61,799.81,72.31526369913325
2515609,Serra da Raiz - PB,1000,80.2,8.9,83.8,74.66,775.82,81.41564318034906
2515708,Serra Grande - PB,1046,78.68068833652008,41.491395793499045,78.48948374760994,81.32,808.7,77.26036709721278
2515807,Serra Redonda - PB,2430,56.74897119341564,28.271604938271604,67.94238683127573,78.35,753.33,54.115407147041594
2515906,Serraria - PB,1636,68.8875305623472,3.606356968215159,72.49388753056235,72.01,675.36,72.48720573183213
2515930,Sertãozinho - PB,1716,81.11888111888112,46.44522144522145,84.73193473193473,82.34,740.43,79.28373565492679
2515971,Sobrado - PB,2762,58.14627081824765,7.023895727733527,21.18030412744388,75.06,652.46,12.226809130645945
2516003,Solânea - PB,9096,56.21152154793315,6.629287598944591,82.4868073878628,76.75,839.65,79.491297527452
2516102,Soledade - PB,4780,74.43514644351464,64.85355648535564,75.98326359832636,86.29,706.29,76.55355097365405
2516151,Sossêgo - PB,1160,,42.8448275862069,63.36206896551724,75.94,616.53,63.10911808669656
2516201,Sousa - PB,22551,86.63917342911623,76.42233160392,86.94958094984702,83.33,981.33,79.44959038939027
2516300,Sumé - PB,6633,76.20985979194934,57.424996230966386,79.8733604703754,82.82,880.46,79.67493883257603
2516409,Tacima - PB,2728,18.218475073313783,17.41202346041056,80.75513196480938,71.86,650.92,46.30461922596754
2516508,Taperoá - PB,4973,67.10235270460487,63.88497888598431,68.650713854816,80.79,700.22,67.66420244526586
2516607,Tavares - PB,4796,66.55546288573811,32.56880733944954,69.45371142618849,75.94,663.48,59.151833203318915
2516706,Teixeira - PB,5027,58.66321861945495,40.02387109608116,71.99124726477024,83.02,702.92,72.07983049689017
2516755,Tenório - PB,1076,,,78.25278810408922,78.89,702.81,65.34052596089009
2516805,Triunfo - PB,3172,43.505674653215635,30.20176544766709,61.885245901639344,80.79,789.08,51.67812373635261
2516904,Uiraúna - PB,5096,68.72056514913658,64.54081632653062,86.85243328100472,78.6,952.63,73.09444072337575
2517001,Umbuzeiro - PB,2998,25.250166777851902,28.252168112074717,56.6711140760507,71.19,654.31,45.396755808855765
2517100,Várzea - PB,991,77.09384460141273,73.36024217961655,79.41473259334006,89.4,1170.44,77.66116941529235
2517209,Vieirópolis - PB,1622,28.545006165228116,2.0345252774352653,67.87916152897657,67.1,639.99,24.773848684210524
2517407,Zabelê - PB,835,67.90419161676647,53.65269461077844,72.81437125748504,80.6,663.21,66.96588868940754
2600054,Abreu e Lima - PE,34672,84.86098292570374,37.11063682510383,94.41624365482234,91.45,846.62,97.80016656171924
2600104,Afogados da Ingazeira - PE,14825,81.54468802698145,69.80775716694772,82.38785834738617,84.89,919.32,79.88867075867896
2600203,Afrânio - PE,5813,43.62635472217444,21.125064510579737,42.422157233786336,81.88,691.79,32.23198029345614
2600302,Agrestina - PE,8551,85.51046661209215,71.41854753829962,89.94269676061279,76.74,705.78,79.14546448547037
2600401,Água Preta - PE,8781,61.50780093383441,48.33162509964696,70.99419200546635,76.62,648.88,65.23185064812365
2600500,Águas Belas - PE,13433,33.51447926747562,45.51477704161393,62.4357924514256,70.22,664.95,64.92731298738809
2600609,Alagoinha - PE,4882,41.6837361736993,50.409668168783284,81.09381401065137,79.0,874.61,60.54497120070891
2600708,Aliança - PE,12258,80.5106868983521,54.09528471202481,85.58492413117963,78.28,690.2,80.46501217089616
2600807,Altinho - PE,7896,71.5678824721378,58.92857142857143,70.83333333333334,74.53,750.58,66.71181193769952
2600906,Amaraji - PE,6408,77.40324594257179,63.249063670411985,78.68289637952559,78.27,660.2,81.32381213952212
2601003,Angelim - PE,3476,69.47640966628308,57.88262370540852,69.82163406214039,76.82,715.39,64.17342056439801
2601052,Araçoiaba - PE,6292,41.02034329307057,5.594405594405594,85.58486967577876,80.86,654.41,91.90354934261809
2601102,Araripina - PE,27498,49.94908720634228,42.570368754091206,63.48825369117754,81.24,739.65,59.79103986461075
2601201,Arcoverde - PE,27693,85.69674647022714,86.05784855378616,94.37041851731485,87.67,1070.66,93.40382290139179
2601300,Barra de Guabiraba - PE,4052,84.99506416584403,62.63573543928924,89.68410661401776,74.96,636.98,88.1839680339232
2601409,Barreiros - PE,13356,79.0880503144654,67.71488469601678,88.48457622042528,81.44,716.35,87.54268338276712
2601508,Belém de Maria - PE,3410,64.80938416422288,62.05278592375366,76.9208211143695,74.27,699.08,71.58412025438427
2601607,Belém do São Francisco - PE,5621,72.74506315602206,49.066002490660026,60.14943960149439,82.93,787.99,66.12206983224961
2601706,Belo Jardim - PE,29197,88.46114326814399,74.4871048395383,90.12569784566907,82.07,891.95,85.09062095161433
2601805,Betânia - PE,3774,45.17753047164812,30.5776364599894,36.327503974562795,74.18,640.05,36.45833333333333
2601904,Bezerros - PE,23798,77.27540129422641,71.41776619884024,89.11253046474494,79.61,924.11,85.88679612279962
2602001,Bodocó - PE,11130,40.664869721473494,28.85893980233603,46.58580413297395,76.98,682.16,42.89691977492894
2602100,Bom Conselho - PE,15188,60.32393995259415,57.249144061100864,71.03634448248617,74.45,770.5,68.76777893168375
2602209,Bom Jardim - PE,13250,48.52075471698114,17.21509433962264,58.966037735849056,77.41,690.72,47.15246219670998
2602308,Bonito - PE,13257,77.6193708983933,67.61710794297352,81.14958135324734,78.79,709.58,76.06340396007899
2602407,Brejão - PE,3049,61.5611675959331,27.55001639881928,60.774024270252546,75.99,636.03,40.98468994382641
2602506,Brejinho - PE,2882,51.70020818875781,46.66897987508675,73.45593337959751,80.56,773.01,50.86787564766839
2602605,Brejo da Madre de Deus - PE,17173,35.777091946660455,63.011704419728645,83.59052000232924,77.2,675.81,79.78539713862851
2602704,Buenos Aires - PE,4424,74.5253164556962,16.433092224231466,80.69620253164557,77.06,708.2,72.01748906933166
2602803,Buíque - PE,17119,34.62819089900111,29.511069571820787,46.02488463111163,71.22,568.15,42.894984356104956
2602902,Cabo de Santo Agostinho - PE,71735,80.87126228479822,49.44308914755698,93.23064055203179,89.81,945.95,93.8232402674007
2603009,Cabrobó - PE,9997,89.4968490547164,69.87096128838651,69.76092827848355,83.03,696.24,66.10549943883277
2603108,Cachoeirinha - PE,7317,79.75946426130928,78.25611589449227,85.59518928522618,80.7,751.83,83.59214030855821
2603207,Caetés - PE,9272,21.74288179465056,29.411130284728216,37.56471095772218,74.01,638.0,30.419398480591113
2603306,Calçado - PE,3765,30.1460823373174,38.14077025232404,56.626826029216474,76.05,649.94,33.88623456233661
2603405,Calumbi - PE,1795,66.96378830083566,36.54596100278552,46.740947075208915,77.52,734.95,40.359602142310635
2603454,Camaragibe - PE,53357,66.91530633281482,35.60732424986413,92.91376951477783,92.34,1097.38,100.0
2603504,Camocim de São Félix - PE,6305,74.89294210943696,78.90563045202221,94.17922283901665,77.17,756.16,84.91876686376945
2603603,Camutanga - PE,2555,73.97260273972603,9.510763209393346,83.24853228962819,79.67,704.26,85.58709677419355
2603702,Canhotinho - PE,7838,69.00995151824445,54.4654248532789,72.44194947690737,75.41,705.83,67.61889103538986
2603801,Capoeiras - PE,6031,34.571381197148064,36.047090034820094,45.26612502072625,75.47,632.03,36.72156178427309
2603900,Carnaíba - PE,6798,64.19535157399235,47.88172992056487,57.29626360694322,79.78,701.37,47.704355288564685
2603926,Carnaubeira da Penha - PE,3410,20.557184750733136,16.099706744868037,18.592375366568913,81.44,646.68,16.97034071411063
2604007,Carpina - PE,27652,76.12107623318386,4.223925936641111,88.77115579343267,87.72,1015.04,94.94659049348618
2604106,Caruaru - PE,138486,87.27380385020868,81.58875265369785,95.56633883569458,89.19,1147.39,92.18062256644659
2604155,Casinhas - PE,4210,24.77434679334917,11.163895486935866,43.27790973871734,75.3,604.46,17.552248014189868
2604205,Catende - PE,10858,79.32400073678394,62.05562718732731,78.78983238165408,78.7,751.85,78.51411867147655
2604304,Cedro - PE,3403,73.93476344401998,58.977372906259184,84.57243608580664,83.09,684.12,64.39437155352728
2604403,Chã de Alegria - PE,4384,45.8485401459854,30.770985401459853,70.57481751824818,81.28,658.43,81.94701170671595
2604502,Chã Grande - PE,7287,56.346919171126665,51.29682997118156,85.89268560450117,77.05,751.12,61.496154969337105
2604601,Condado - PE,8301,29.659077219612094,3.059872304541621,96.25346343813999,80.94,767.77,92.06897954203441
2604700,Correntes - PE,5159,66.15623182787363,60.30238418298119,68.11397557666214,76.29,619.92,60.50434884128188
2604809,Cortês - PE,3611,82.66408197175298,74.6330656327887,88.25810024923844,75.97,678.09,78.2408315355952
2604908,Cumaru - PE,5675,33.392070484581495,21.85022026431718,65.72687224669603,75.6,750.88,48.88819095477387
2605004,Cupira - PE,8469,93.77730546699729,87.80257409375369,95.64293304994686,80.56,712.78,94.33200102049494
2605103,Custódia - PE,13447,53.59559753104782,57.73034877667881,65.70238714955009,79.11,857.53,67.30417252447015
2605152,Dormentes - PE,5812,30.64349621472815,20.905024088093597,47.21266345492086,80.32,775.81,45.43286013497789
2605202,Escada - PE,21041,78.16643695641842,31.95665605246899,84.87714462240388,83.98,822.04,88.13845152026181
2605301,Exu - PE,10157,42.05966328640346,14.98473958846116,52.04292606084474,79.08,647.76,49.172502590836295
2605400,Feira Nova - PE,7693,71.07760301572858,31.53516183543481,81.98362147406733,78.25,738.81,81.21995613011622
2605459,Fernando de Noronha - PE,717,94.42119944211994,79.21896792189679,99.72105997210599,96.49,2566.14,97.44237448689613
2605509,Ferreiros - PE,4937,76.56471541421917,53.43325906420904,89.93315778813044,79.85,803.44,88.30027951550645
2605608,Flores - PE,7520,49.827127659574465,34.33510638297872,48.63031914893617,75.09,666.01,45.333464392785174
2605707,Floresta - PE,9418,73.78424293905287,61.998301125504355,74.38946697812699,86.7,843.67,73.28533032484985
2605806,Frei Miguelinho - PE,5143,27.396461209410848,15.438460042776589,69.41473847948669,75.77,794.41,31.13083015547081
2605905,Gameleira - PE,6189,64.14606560025852,56.26110841816126,78.1224753595088,76.25,707.33,81.3824530580872
2606002,Garanhuns - PE,49029,85.86754777784577,59.57290583124273,91.54989903934407,87.84,1128.17,90.93301334680645
2606101,Glória do Goitá - PE,10182,53.06423099587507,52.09192692987625,65.58632881555685,77.9,691.86,70.8351790642996
2606200,Goiana - PE,27962,47.02810957728346,28.420713825906585,89.03511909019383,86.25,839.04,94.10647091481094
2606309,Granito - PE,2257,53.16792202038104,39.87594151528578,55.560478511298186,79.92,697.41,55.14568680924358
2606408,Gravatá - PE,32074,83.61289517989648,60.21388040157136,87.4072457442165,83.27,1029.73,85.68126126959174
2606507,Iati - PE,5674,22.224180472329927,35.777229467747624,58.54776172012689,70.26,670.09,46.97349257209438
2606606,Ibimirim - PE,8861,57.31858706692247,51.055185644961064,70.83850581198512,75.6,646.06,55.932012183657356
2606705,Ibirajuba - PE,2641,56.985990155244224,44.30140098447558,64.44528587656191,74.44,704.48,45.910364145658264
2606804,Igarassu - PE,40513,66.51938883815072,15.632019351812998,92.04699726013872,89.89,880.67,95.69082259800687
2606903,Iguaracy - PE,4054,51.52935372471633,45.23926985693142,55.648741983226444,78.72,691.37,53.235267575128596
2607000,Inajá - PE,7310,46.703146374829004,27.44186046511628,40.82079343365253,75.87,506.86,45.46342225520446
2607109,Ingazeira - PE,1692,46.98581560283688,42.31678486997636,62.70685579196218,79.65,728.49,52.6128016789087
2607208,Ipojuca - PE,33191,52.86372811906842,48.15462022837516,90.16902172275617,87.64,829.65,85.67703068774512
2607307,Ipubi - PE,9330,31.961414790996784,31.789924973204712,61.88638799571275,78.76,677.16,65.06946120169601
2607406,Itacuruba - PE,1344,78.42261904761905,74.55357142857143,80.72916666666666,87.32,662.99,73.4360410830999
2607505,Itaíba - PE,10727,49.5012585065722,32.06861191386221,44.0290854852242,70.34,603.53,34.119448698315466
2607604,Ilha de Itamaracá - PE,7778,66.72666495242993,2.301362818205194,64.28387760349705,89.2,871.13,85.93317033414833
2607653,Itambé - PE,11542,74.29388320914919,12.718766245018195,89.37792410327499,75.22,728.38,91.95649062544726
2607703,Itapetim - PE,5489,60.77609764984514,61.614137365640374,68.09983603570778,81.94,874.77,62.76557174969183
2607752,Itapissuma - PE,8221,81.74188054981147,9.986619632648095,97.17795888578031,88.27,745.48,98.57652528019028
2607802,Itaquitinga - PE,5143,67.85922613260743,22.807699786117052,84.54209605288742,78.35,625.18,80.86867222423584
2607901,Jaboatão dos Guararapes - PE,235151,74.29991792507793,42.047875620346076,95.94388286675371,92.79,1141.05,99.27752598065018
2607950,Jaqueira - PE,3262,43.930104230533416,52.973635806253824,67.3513182096873,77.16,544.67,66.0193227286035
2608008,Jataúba - PE,5766,15.522025667707249,45.42143600416233,64.63753035032951,74.66,627.22,64.08508489553746
2608057,Jatobá - PE,4687,74.67463196074247,53.78707062086623,74.69596756987413,82.63,826.57,59.69329529243937
2608107,João Alfredo - PE,10271,51.35819297049946,40.73605296465777,63.09999026384967,74.28,727.48,58.81695220919747
2608206,Joaquim Nabuco - PE,4378,65.76062128825949,56.418455915943355,79.96802192782091,78.31,689.95,80.41299268972793
2608255,Jucati - PE,3812,30.036726128016788,42.15634837355719,48.7408184679958,77.06,651.62,45.584787705131546
2608305,Jupi - PE,5313,5.608883869753435,56.408808582721626,72.46376811594203,78.29,802.92,65.37934633700829
2608404,Jurema - PE,4791,77.85431016489251,66.31183469004384,82.23752869964517,72.8,613.2,79.60140679953108
2608453,Lagoa do Carro - PE,6337,51.806848666561464,19.59917942243964,86.47625059176266,81.19,736.67,76.11923697235972
2608503,Lagoa de Itaenga - PE,6707,34.769643655881914,24.89935887878336,88.7281944237364,78.52,702.56,83.28684944482451
2608602,Lagoa do Ouro - PE,4152,85.33236994219652,50.28901734104046,64.40269749518305,72.4,631.35,57.118913936143464
2608701,Lagoa dos Gatos - PE,4967,66.96194886249245,48.60076504932555,72.01530098651098,70.89,619.0,66.62404092071611
2608750,Lagoa Grande - PE,8055,73.50713842333954,58.98199875853507,74.47548106765984,81.74,740.89,70.56210561275323
2608800,Lajedo - PE,13932,69.45162216480047,59.30950330175136,85.26414010910135,81.95,731.14,80.57702996311454
2608909,Limoeiro - PE,20188,63.27025956013473,40.444818704180705,89.15692490588468,84.81,937.06,80.98035745885684
2609006,Macaparana - PE,7957,79.90448661555862,71.50936282518538,81.52570064094508,77.67,730.04,75.93282800787303
2609105,Machados - PE,3841,76.23014839885447,8.513407966675345,83.15542827388701,78.68,730.09,75.42574781611225
2609154,Manari - PE,6694,38.69136540185241,2.913056468479235,36.03226770242008,69.83,359.1,23.04843664520473
2609204,Maraial - PE,3094,51.26050420168067,25.46864899806076,79.21784098254686,72.26,663.74,73.91815364889412
2609303,Mirandiba - PE,4467,62.95052608014328,46.89948511305126,64.00268636668905,82.93,719.61,51.38359452209515
2609402,Moreno - PE,19595,73.1309007399847,50.00765501403419,88.20617504465424,86.16,783.46,90.45974101135789
2609501,Nazaré da Mata - PE,10664,79.88559639909978,72.38372093023256,83.46774193548387,83.54,908.93,92.32250065257112
2609600,Olinda - PE,127261,79.4705369280455,53.839746662371034,94.19696529180189,93.96,1277.73,100.0
2609709,Orobó - PE,7391,16.398322283858747,27.371127046407796,69.2057908266811,77.1,685.96,45.37325752017608
2609808,Orocó - PE,4286,90.48063462435837,36.58422771815212,59.4493700419972,83.18,578.24,37.81679277161537
2609907,Ouricuri - PE,21487,64.12714664680969,50.248987760040954,47.41471587471494,78.05,725.6,51.846118476511606
2610004,Palmares - PE,18422,79.01965041797851,63.26131798936054,80.96297904679189,83.82,872.56,78.44972885827349
2610103,Palmeirina - PE,2476,67.77059773828756,40.1453957996769,70.67851373182552,75.1,744.56,64.84141658370075
2610202,Panelas - PE,8199,63.98341261129406,56.95816562995487,72.582022197829,70.63,609.74,62.25044582662781
2610301,Paranatama - PE,4207,23.50843831709056,2.995008319467554,43.617779890658426,75.99,567.51,20.79678662185425
2610400,Parnamirim - PE,6086,69.06013802168913,40.45349983568847,40.502793296089386,78.21,704.76,42.83258113045348
2610509,Passira - PE,10376,50.64572089437163,17.029683885890517,74.50848111025444,76.24,698.48,51.7925194071983
2610608,Paudalho - PE,18912,63.69500846023689,27.43231810490694,84.0154399323181,83.72,1129.46,82.93479219977058
2610707,Paulista - PE,124313,72.87974709000667,51.62855051362287,95.32953110294177,95.2,1197.17,99.94710185377316
2610806,Pedra - PE,7725,47.61165048543689,40.14239482200647,56.932038834951456,75.58,566.96,55.29721430138188
2610905,Pesqueira - PE,22033,59.47442472654655,60.89048245813099,79.39454454681614,81.78,863.67,72.64436720767833
2611002,Petrolândia - PE,10915,85.18552450755841,59.53275309207513,87.52175904718278,86.29,745.92,72.50373232633706
2611101,Petrolina - PE,128380,93.7653840162019,70.50786726904502,91.52438074466428,91.57,1290.18,90.35292961832101
2611200,Poção - PE,3844,1.8210197710718004,54.83870967741935,75.85848074921955,75.84,654.04,64.36190476190477
2611309,Pombos - PE,9861,67.95456850218031,51.80002028191867,71.39235371666159,79.42,774.09,65.00435540069687
2611408,Primavera - PE,4490,51.224944320712694,27.95100222717149,72.93986636971047,81.13,660.57,62.50180661945368
2611507,Quipapá - PE,6123,70.35766780989711,63.26963906581741,74.32631063204312,72.04,633.82,70.38710397144132
2611533,Quixaba - PE,2277,47.474747474747474,41.06280193236715,56.52173913043478,78.57,551.89,51.51052792187977
2611606,Recife - PE,547461,84.04233360915207,67.43548855534914,98.31878435176205,94.52,2284.77,100.0
2611705,Riacho das Almas - PE,7743,49.386542683714325,48.482500322872276,72.168410176934,75.74,744.57,51.102282087310435
2611804,Ribeirão - PE,11917,70.72249727280355,58.11865402366367,82.7892926071998,81.48,833.71,83.50792371743218
2611903,Rio Formoso - PE,6438,58.93134513824169,34.28083255669463,75.42715128922025,82.42,729.18,72.47238742565845
2612000,Sairé - PE,4118,62.336085478387574,27.076250607090817,74.13793103448276,76.45,838.63,60.30127675208965
2612109,Salgadinho - PE,2051,29.887859580692343,11.214041930765479,44.80741101901511,69.64,771.72,35.8477387812118
2612208,Salgueiro - PE,20397,86.33622591557581,64.78893954993381,87.90018139922537,88.03,952.41,80.46399025203617
2612307,Saloá - PE,4791,44.08265497808391,49.75996660404926,66.83364642037152,74.21,658.78,58.600751662330154
2612406,Sanharó - PE,6603,71.19491140390731,50.41647735877631,84.61305467211874,79.23,656.04,76.30476804123711
2612455,Santa Cruz - PE,4366,42.258360054970225,34.15025194686211,44.38845625286304,79.1,661.87,38.11140813525034
2612471,Santa Cruz da Baixa Verde - PE,3982,2.134605725765947,49.27172275238574,63.83726770467102,82.47,629.41,54.932134520619
2612505,Santa Cruz do Capibaribe - PE,34712,39.03549204885918,88.95770914957365,97.34961972804794,88.24,965.72,97.45048547641827
2612554,Santa Filomena - PE,4091,21.803959912001954,9.337570276216084,40.91909068687363,75.77,600.05,36.66776804890137
2612604,Santa Maria da Boa Vista - PE,12529,81.09186686886424,39.8595258999122,51.53643546971027,83.18,698.96,36.83030213416137
2612703,Santa Maria do Cambucá - PE,4940,33.582995951417004,19.412955465587046,61.093117408906885,75.23,698.75,28.188111039748804
2612802,Santa Terezinha - PE,3734,67.78253883235136,77.02196036422067,73.05838243170862,80.58,710.2,65.86294416243655
2612901,São Benedito do Sul - PE,3851,62.451311347701896,40.06751493118671,70.31939755907557,69.17,606.58,61.89277815907877
2613008,São Bento do Una - PE,17189,48.804467973704114,50.36360463086857,67.46756646692653,78.08,678.99,60.45218305729135
2613107,São Caitano - PE,13465,68.1767545488303,59.72521351652432,81.96806535462309,77.06,698.82,79.21672143511286
2613206,São João - PE,7923,60.48214060330683,24.308973873532754,60.078253186924144,77.39,739.27,54.20984184251374
2613305,São Joaquim do Monte - PE,7203,74.1635429682077,71.1786755518534,81.97973066777732,72.33,646.01,73.69366671657434
2613404,São José da Coroa Grande - PE,6103,64.60757004751761,1.0814353596591841,95.60871702441422,85.1,953.27,76.90836653386455
2613503,São José do Belmonte - PE,11524,51.284276292953834,40.40263797292607,64.52620617841028,80.23,780.35,56.79189507218093
2613602,São José do Egito - PE,11850,69.78059071729957,60.88607594936709,75.35021097046413,83.49,818.37,66.65268997548704
2613701,São Lourenço da Mata - PE,39423,69.31486695583796,40.35461532607869,86.32524161022754,88.23,850.82,95.04624760672006
2613800,São Vicente Férrer - PE,5669,55.31839830657964,52.31963309225613,77.31522314341154,76.9,623.2,73.34652515440428
2613909,Serra Talhada - PE,32415,77.04766311892642,76.84096868733612,78.29091469998457,84.54,992.09,80.1177516589322
2614006,Serrita - PE,5578,51.52384367156687,27.96701326640373,46.09178917174614,79.37,632.57,35.88729609490855
2614105,Sertânia - PE,11767,51.35548568029235,50.10622928528937,64.27296677147956,80.41,787.05,57.25823656700497
2614204,Sirinhaém - PE,11889,53.85650601396249,33.66136765076962,82.49642526705358,81.75,728.49,80.7772103415257
2614303,Moreilândia - PE,3487,46.65901921422426,16.002294235732723,61.74361915686837,80.82,640.24,63.7381404174573
2614402,Solidão - PE,1796,30.62360801781737,32.68374164810691,47.43875278396437,79.48,650.08,37.02495201535508
2614501,Surubim - PE,22722,76.23008537980812,48.89534371974298,88.92703107120852,82.08,868.11,78.99407361197754
2614600,Tabira - PE,9976,77.49599037690457,71.11066559743384,82.10705693664796,83.37,836.97,75.68006936165601
2614709,Tacaimbó - PE,4827,56.349699606380774,44.43753884400249,64.74000414336027,73.33,667.75,56.66763721065657
2614808,Tacaratu - PE,7343,53.806346180035405,27.727087021653276,48.42707340324118,80.86,581.9,47.870471090285335
2614857,Tamandaré - PE,7632,63.86268343815513,53.21016771488469,82.38993710691824,85.61,807.27,79.84805398752175
2615003,Taquaritinga do Norte - PE,8905,11.667602470522178,53.93599101628299,89.20830993823694,83.69,869.56,70.71474773609314
2615102,Terezinha - PE,2153,37.343241987923825,43.19554110543427,50.53413841151881,72.02,627.03,50.253339474896364
2615201,Terra Nova - PE,2839,78.16132441000352,64.07185628742515,71.29270870024656,84.51,676.58,68.07174887892377
2615300,Timbaúba - PE,16204,80.22710441866205,64.98395457911627,89.8049864231054,82.9,824.27,85.91457732897047
2615409,Toritama - PE,14213,47.87870259621474,77.6824034334764,97.882220502357,84.86,775.68,98.11118944016336
2615508,Tracunhaém - PE,4665,75.9914255091104,27.009646302250808,91.70418006430869,80.6,697.46,83.09656017884186
2615607,Trindade - PE,9899,65.9258510960703,40.28689766643095,71.18900899080715,81.76,700.43,79.60819234194123
2615706,Triunfo - PE,5276,38.47611827141774,20.92494313874147,63.41925701288855,87.21,988.78,58.57191431485889
2615805,Tupanatinga - PE,7917,54.742958191234045,34.646962233169134,47.68220285461665,74.06,507.68,39.2619816609125
2615904,Tuparetama - PE,2953,80.1219099221131,61.63223840162546,83.50829664747714,82.75,802.72,81.08682073703936
2616001,Venturosa - PE,5797,45.36829394514404,56.73624288425047,69.31171295497671,80.09,812.65,65.34693640948352
2616100,Verdejante - PE,2958,71.6024340770791,37.085868830290735,64.46923597025017,81.08,697.9,30.166866615770534
2616183,Vertente do Lério - PE,2655,12.429378531073446,11.224105461393597,57.81544256120527,72.45,693.87,25.774014289494573
2616209,Vertentes - PE,7860,42.70992366412214,52.13740458015267,84.4529262086514,80.58,820.75,74.69374743840794
2616308,Vicência - PE,9077,73.86801806764349,47.196210201608466,77.50358047813154,79.94,752.56,58.81103228498805
2616407,Vitória de Santo Antão - PE,48335,73.14368470052757,69.7403537809041,87.97558704872246,84.65,945.42,90.51340950448973
2616506,Xexéu - PE,3951,85.9023032143761,75.42394330549229,87.72462667679068,74.17,639.13,90.58651278959607
2700102,Água Branca - AL,5710,71.31348511383537,29.439579684763572,48.59894921190893,77.11,625.07,32.16540404040404
2700201,Anadia - AL,4783,47.8988082793226,31.214718795734896,85.05122308174786,71.28,686.24,66.08191321781469
2700300,Arapiraca - AL,77704,77.60089570678473,20.715793266755895,96.76979306084628,84.74,1080.25,92.20992262330844
2700409,Atalaia - AL,11955,67.85445420326224,22.141363446256797,90.07946465913844,75.52,711.54,71.41714651311581
2700508,Barra de Santo Antônio - AL,5229,94.9321093899407,8.395486708739721,95.88831516542359,78.71,823.52,95.50259700580507
2700607,Barra de São Miguel - AL,2528,87.22310126582279,39.87341772151899,97.5870253164557,85.45,1090.24,94.63746223564955
2700706,Batalha - AL,5123,70.486043333984,40.074175287917235,88.05387468280304,76.7,781.96,74.20963035019456
2700805,Belém - AL,1676,26.90930787589499,7.3389021479713605,71.06205250596659,76.03,785.36,51.48242270224481
2700904,Belo Monte - AL,1844,46.691973969631235,1.4642082429501084,60.412147505423,72.95,552.98,19.642857142857142
2701001,Boca da Mata - AL,7023,73.38744126441692,65.17157909725188,93.42161469457497,77.08,747.1,90.69240572048898
2701100,Branquinha - AL,3064,65.99216710182768,58.68146214099217,67.33028720626632,67.1,590.5,64.71935853379152
